# word	zipf
rubberneckers	1.37
ruffing	1.37
saccharification	1.37
sagra	1.37
salamandra	1.37
saleswomen	1.37
salvager	1.37
sangs	1.37
sarcomere	1.37
sation	1.37
saucing	1.37
sauerbraten	1.37
sauf	1.37
sawflies	1.37
scaffolder	1.37
scalings	1.37
scarabaeidae	1.37
schmoes	1.37
scoopers	1.37
scottishness	1.37
sech	1.37
secondes	1.37
semina	1.37
semmel	1.37
senryu	1.37
sermo	1.37
seron	1.37
sharpy	1.37
shavian	1.37
sicht	1.37
sigatoka	1.37
signorini	1.37
sixpences	1.37
sixteens	1.37
slusher	1.37
smalltime	1.37
solanine	1.37
solipsist	1.37
sondes	1.37
spectrophotometers	1.37
spermidine	1.37
spinels	1.37
spiritedly	1.37
springiness	1.37
squabs	1.37
squeezers	1.37
standage	1.37
starbright	1.37
steelmen	1.37
stonefly	1.37
storax	1.37
strongyloides	1.37
subhumid	1.37
sublicense	1.37
subluxations	1.37
supercargo	1.37
supinated	1.37
swagged	1.37
swagman	1.37
swidden	1.37
swimmy	1.37
tablespoonful	1.37
taked	1.37
tantalise	1.37
taphonomic	1.37
teaspoonfuls	1.37
technophobe	1.37
telethons	1.37
tenino	1.37
termer	1.37
terpenoid	1.37
tetrahedrally	1.37
tetrakis	1.37
tews	1.37
textuality	1.37
tezcatlipoca	1.37
thankee	1.37
theatric	1.37
theorization	1.37
thermograms	1.37
thighed	1.37
throughway	1.37
thujone	1.37
thumbscrew	1.37
timestamped	1.37
toadying	1.37
tolstoyan	1.37
towny	1.37
towser	1.37
traceback	1.37
tranqs	1.37
transacts	1.37
translocating	1.37
transplantable	1.37
tubig	1.37
tuile	1.37
tunga	1.37
turb	1.37
turtling	1.37
ukes	1.37
ultranationalists	1.37
umist	1.37
unblocks	1.37
uncap	1.37
unclosed	1.37
uncooled	1.37
undercliff	1.37
underclothing	1.37
underlaid	1.37
underlayer	1.37
underthings	1.37
underwires	1.37
unenhanced	1.37
ungraspable	1.37
unguardable	1.37
uniate	1.37
uniformitarianism	1.37
unleased	1.37
unmyelinated	1.37
unplanted	1.37
unversed	1.37
vadose	1.37
vandalizes	1.37
vengefully	1.37
veratrum	1.37
vills	1.37
vitamine	1.37
vocalising	1.37
voluntariness	1.37
voluptuously	1.37
waldenses	1.37
wallon	1.37
wangled	1.37
wheezer	1.37
whered	1.37
whirs	1.37
whoreson	1.37
wideness	1.37
wimble	1.37
wineglasses	1.37
wiseacre	1.37
woodlark	1.37
woolie	1.37
yadava	1.37
zairian	1.37
zoisite	1.37
abdiel	1.36
abhorring	1.36
acquirements	1.36
addictively	1.36
advancer	1.36
affixation	1.36
afifi	1.36
aglycone	1.36
agnate	1.36
airier	1.36
airspeeds	1.36
airth	1.36
alabamian	1.36
alca	1.36
aldose	1.36
aloma	1.36
alpinists	1.36
ambients	1.36
anastasis	1.36
andamanese	1.36
andrena	1.36
anguishing	1.36
ankylosaurus	1.36
annelida	1.36
anorthosite	1.36
antipathetic	1.36
appendiceal	1.36
appropriator	1.36
aptness	1.36
arado	1.36
arioso	1.36
artisanship	1.36
artocarpus	1.36
asklepios	1.36
aslant	1.36
asperities	1.36
assimilative	1.36
assuages	1.36
autarkic	1.36
autochrome	1.36
autorotation	1.36
avocets	1.36
azelaic	1.36
azole	1.36
backbend	1.36
backlights	1.36
bailor	1.36
bandoliers	1.36
bassie	1.36
beddings	1.36
benison	1.36
benzylpenicillin	1.36
bicameralism	1.36
bija	1.36
bilharzia	1.36
bimanual	1.36
bindis	1.36
binmen	1.36
binomials	1.36
bioelectronics	1.36
biros	1.36
bitou	1.36
blanquette	1.36
blastula	1.36
bloomery	1.36
boaty	1.36
bodyworks	1.36
boorishness	1.36
brachialis	1.36
briner	1.36
bubbe	1.36
bucker	1.36
buffo	1.36
bullnose	1.36
bureaucratization	1.36
bushwhacked	1.36
cairene	1.36
callo	1.36
canceller	1.36
canzoni	1.36
captan	1.36
carabiniere	1.36
carf	1.36
carns	1.36
carpals	1.36
catchword	1.36
cavorted	1.36
cecrops	1.36
cense	1.36
centromeric	1.36
centrosomes	1.36
chaparro	1.36
chatta	1.36
checkering	1.36
chemises	1.36
chlamydial	1.36
choicer	1.36
chronicity	1.36
cincher	1.36
cleavable	1.36
cloudscape	1.36
coarsened	1.36
coccidia	1.36
codirector	1.36
coloboma	1.36
columbines	1.36
commutated	1.36
complaisant	1.36
compounders	1.36
confliction	1.36
conformers	1.36
confucianist	1.36
conjecturally	1.36
conjurations	1.36
containerships	1.36
cotch	1.36
coviello	1.36
cozily	1.36
craftiest	1.36
cresset	1.36
cribriform	1.36
cucurbitaceae	1.36
curiosa	1.36
curule	1.36
cyclicality	1.36
damayanti	1.36
danian	1.36
daut	1.36
debunkers	1.36
decimalisation	1.36
decodable	1.36
deepfreeze	1.36
defatted	1.36
defectively	1.36
delectably	1.36
demagnetization	1.36
demises	1.36
dentifrice	1.36
denuding	1.36
deprogrammed	1.36
developes	1.36
dialers	1.36
digitizes	1.36
dimittis	1.36
diplegia	1.36
disassociates	1.36
discharger	1.36
discoursed	1.36
discoursing	1.36
disenchant	1.36
disinterment	1.36
dobbies	1.36
dolors	1.36
donec	1.36
doorstops	1.36
dotterel	1.36
draglines	1.36
drawcard	1.36
dreariest	1.36
drillings	1.36
druidry	1.36
duenna	1.36
duetto	1.36
duros	1.36
duroy	1.36
echinus	1.36
effused	1.36
eisel	1.36
electrophile	1.36
elymus	1.36
embracement	1.36
embroiling	1.36
encinas	1.36
entireties	1.36
epicondylitis	1.36
epitomes	1.36
erwinia	1.36
esquiline	1.36
euryalus	1.36
excisions	1.36
exhilarate	1.36
expectoration	1.36
fanger	1.36
fauteuil	1.36
fauves	1.36
feare	1.36
ferling	1.36
fervency	1.36
fiancees	1.36
fireboat	1.36
flagger	1.36
flivver	1.36
flubbing	1.36
foliations	1.36
fordable	1.36
foreshores	1.36
forgiver	1.36
forkhead	1.36
fornicated	1.36
freezy	1.36
fugato	1.36
gabion	1.36
gabions	1.36
galenic	1.36
garderobe	1.36
geebung	1.36
genitally	1.36
gentilhomme	1.36
gesticulations	1.36
ghettoized	1.36
ghusl	1.36
goldhammer	1.36
goofily	1.36
gossiper	1.36
gradgrind	1.36
grasper	1.36
gratiano	1.36
gridding	1.36
gritstone	1.36
grx	1.36
guncotton	1.36
hackery	1.36
hammerless	1.36
hangi	1.36
harbi	1.36
hareem	1.36
hastiness	1.36
hawse	1.36
headlocks	1.36
hedgers	1.36
heimdal	1.36
heliacal	1.36
hellenists	1.36
herpetologists	1.36
heteroatoms	1.36
hezron	1.36
highhanded	1.36
horehound	1.36
humidifying	1.36
hummocky	1.36
hybridised	1.36
hydrophilicity	1.36
hyle	1.36
hypostases	1.36
idalia	1.36
ideomotor	1.36
illocutionary	1.36
imbrium	1.36
imide	1.36
improvable	1.36
incarcerates	1.36
incepted	1.36
individua	1.36
infibulation	1.36
inhalational	1.36
instrumentations	1.36
intendants	1.36
interrobang	1.36
interspaced	1.36
intourist	1.36
intravaginal	1.36
irradiates	1.36
isometries	1.36
jargons	1.36
jaunting	1.36
jawlines	1.36
jerkiness	1.36
jerries	1.36
jolliest	1.36
jumpmaster	1.36
kabbala	1.36
keyer	1.36
kittles	1.36
kulturkampf	1.36
kuman	1.36
kundry	1.36
labdanum	1.36
lagoonal	1.36
lagunas	1.36
lammer	1.36
lamplighters	1.36
laryngology	1.36
lassy	1.36
lexicology	1.36
ligate	1.36
locatable	1.36
logographic	1.36
lulav	1.36
luri	1.36
luxuriated	1.36
lyceums	1.36
magnetisation	1.36
mahatmas	1.36
majoritarianism	1.36
malingerer	1.36
malonate	1.36
manhours	1.36
mediately	1.36
medine	1.36
melisma	1.36
mentholated	1.36
metalsmith	1.36
micronuclei	1.36
microphysics	1.36
midis	1.36
misbranding	1.36
miscount	1.36
misere	1.36
misnomers	1.36
mistle	1.36
mistype	1.36
moil	1.36
molasse	1.36
monacan	1.36
moneyman	1.36
mopsy	1.36
movables	1.36
muktar	1.36
muser	1.36
myofibrils	1.36
nauplius	1.36
nazarite	1.36
nebbish	1.36
necrophile	1.36
nephritic	1.36
neuropsychiatrist	1.36
nogal	1.36
noil	1.36
noncriminal	1.36
nonperformance	1.36
nonverbally	1.36
nordhausen	1.36
noseband	1.36
obligors	1.36
ogygia	1.36
oker	1.36
orby	1.36
orchardist	1.36
orography	1.36
ostraca	1.36
otoscope	1.36
overbridge	1.36
overexpose	1.36
overhunting	1.36
overline	1.36
overtaxing	1.36
ownself	1.36
oxtails	1.36
packinghouse	1.36
paleoclimatology	1.36
palings	1.36
palpating	1.36
paramita	1.36
parboil	1.36
parleys	1.36
patronizingly	1.36
pattens	1.36
pattu	1.36
pearlite	1.36
peiser	1.36
penalities	1.36
penetratingly	1.36
peperoni	1.36
perchlorates	1.36
permittee	1.36
pestilences	1.36
phosphatic	1.36
photosensitizer	1.36
pinots	1.36
pipal	1.36
planisphere	1.36
plasmodesmata	1.36
poleis	1.36
pollet	1.36
polyglots	1.36
pommels	1.36
postsurgical	1.36
prebendaries	1.36
privily	1.36
processability	1.36
prodrome	1.36
prodromus	1.36
proscriptive	1.36
proteinases	1.36
protonic	1.36
pseudonymously	1.36
psychopomp	1.36
pulchritude	1.36
pulvinar	1.36
pungently	1.36
purloining	1.36
puttered	1.36
pyramiding	1.36
quadrilles	1.36
quantitive	1.36
quantizing	1.36
quarterbacked	1.36
queenside	1.36
radiolysis	1.36
radioprotective	1.36
raggle	1.36
randomizes	1.36
ratcatcher	1.36
rayons	1.36
rearwards	1.36
reclusion	1.36
reconnoitered	1.36
reconstitutes	1.36
recruitable	1.36
redshirting	1.36
refl	1.36
reflash	1.36
reflectometry	1.36
refurbishes	1.36
relicensing	1.36
religieux	1.36
remilitarization	1.36
reprogrammable	1.36
republishes	1.36
reshooting	1.36
reteaching	1.36
revisionary	1.36
revoltingly	1.36
rhinology	1.36
roary	1.36
rorquals	1.36
rotifer	1.36
roughening	1.36
roumanian	1.36
rutaceae	1.36
sanctimoniously	1.36
sanitisation	1.36
santalum	1.36
sarcoid	1.36
sarif	1.36
sarod	1.36
sawhorses	1.36
scantly	1.36
scheelite	1.36
screes	1.36
secessions	1.36
secularizing	1.36
segni	1.36
selectees	1.36
semilunar	1.36
sering	1.36
severian	1.36
sexagenarian	1.36
shambled	1.36
shirtdress	1.36
shreeve	1.36
shrieve	1.36
shrinker	1.36
sillers	1.36
sinuously	1.36
skandhas	1.36
skeel	1.36
sketchily	1.36
slank	1.36
sluttish	1.36
softhearted	1.36
solderless	1.36
soln	1.36
songo	1.36
souce	1.36
soundboards	1.36
speel	1.36
speir	1.36
spelunker	1.36
spiritualistic	1.36
spritzers	1.36
stanes	1.36
stedfast	1.36
stept	1.36
stinkiest	1.36
stodge	1.36
stonemasonry	1.36
strid	1.36
stultified	1.36
submaximal	1.36
subpanel	1.36
subprograms	1.36
subtends	1.36
suckable	1.36
summands	1.36
swampers	1.36
swith	1.36
symbolics	1.36
symptomology	1.36
tachograph	1.36
tactlessly	1.36
tagal	1.36
tagetes	1.36
taglioni	1.36
tangelo	1.36
tanha	1.36
tapit	1.36
temporizing	1.36
tensegrity	1.36
teosinte	1.36
terzo	1.36
testimonium	1.36
thinkings	1.36
thionyl	1.36
thromboplastin	1.36
thunderstone	1.36
tibias	1.36
tideland	1.36
timar	1.36
tiresomely	1.36
toddles	1.36
trapt	1.36
triazine	1.36
trichophyton	1.36
tromped	1.36
trophozoites	1.36
trullo	1.36
trumpery	1.36
tumultuously	1.36
turpis	1.36
tzedakah	1.36
ultimas	1.36
ultrasharp	1.36
unbefitting	1.36
unbend	1.36
uncharitably	1.36
uncoded	1.36
undersecretaries	1.36
unfashionably	1.36
unie	1.36
unloaders	1.36
unmethylated	1.36
unmount	1.36
unpublishable	1.36
unquantified	1.36
unsayable	1.36
unsexed	1.36
unsterilized	1.36
unstretched	1.36
unswayed	1.36
unvented	1.36
valeriana	1.36
valiance	1.36
varanus	1.36
vedette	1.36
velutina	1.36
vicus	1.36
villein	1.36
vodun	1.36
vomitus	1.36
votaries	1.36
wallies	1.36
wastrels	1.36
wearability	1.36
weirdoes	1.36
wended	1.36
wheelmen	1.36
whitethorn	1.36
wingy	1.36
woofing	1.36
workingmen	1.36
wyne	1.36
xerography	1.36
xerophytic	1.36
yeuk	1.36
zendo	1.36
ziggurats	1.36
abettor	1.35
accueil	1.35
acier	1.35
acipenser	1.35
acor	1.35
adulteries	1.35
aetiological	1.35
allemands	1.35
alpinism	1.35
altissimo	1.35
amidship	1.35
analogize	1.35
angiosarcoma	1.35
anthropomorphised	1.35
anthroposophical	1.35
anticlericalism	1.35
anticodon	1.35
antiq	1.35
antiship	1.35
aonach	1.35
apathetically	1.35
aquatints	1.35
archaically	1.35
asellus	1.35
assiette	1.35
atle	1.35
atli	1.35
atraumatic	1.35
audace	1.35
audion	1.35
autogiro	1.35
autonomies	1.35
aviate	1.35
bacchante	1.35
backstay	1.35
bajada	1.35
ballett	1.35
balloonists	1.35
balot	1.35
barocco	1.35
bastardize	1.35
becometh	1.35
belchers	1.35
belgard	1.35
birthrights	1.35
bitchier	1.35
bogy	1.35
bondman	1.35
bookless	1.35
boong	1.35
boord	1.35
boulevardier	1.35
braceros	1.35
briskets	1.35
broadacre	1.35
brooked	1.35
broomball	1.35
bryophyte	1.35
buddying	1.35
bugaboos	1.35
bullishness	1.35
buoyantly	1.35
caam	1.35
caeca	1.35
caffein	1.35
calculatedly	1.35
calibrators	1.35
calmy	1.35
carboxylation	1.35
carree	1.35
castellum	1.35
catalogers	1.35
cathro	1.35
cecils	1.35
ceder	1.35
centrioles	1.35
chadar	1.35
chalcogenides	1.35
chancelor	1.35
chank	1.35
charlet	1.35
charros	1.35
childbirths	1.35
chokecherry	1.35
chorio	1.35
chromes	1.35
churching	1.35
chylomicrons	1.35
circuitously	1.35
citral	1.35
coastlands	1.35
coatis	1.35
coconspirators	1.35
coherer	1.35
collator	1.35
colorizing	1.35
componentry	1.35
comported	1.35
compter	1.35
conatus	1.35
condensable	1.35
condottiere	1.35
congeneric	1.35
convalesced	1.35
converso	1.35
cooze	1.35
corniness	1.35
corrigenda	1.35
cosets	1.35
cosigning	1.35
coumarins	1.35
coverlets	1.35
cretinism	1.35
crin	1.35
cryptanalyst	1.35
cryptogamic	1.35
crystallite	1.35
currawong	1.35
cuspid	1.35
custardy	1.35
dacoity	1.35
dalis	1.35
decarboxylated	1.35
decrescendo	1.35
decretal	1.35
deedy	1.35
depoliticize	1.35
deporter	1.35
derf	1.35
desmodium	1.35
despoliation	1.35
detents	1.35
diddler	1.35
didelphis	1.35
digitaria	1.35
dipteran	1.35
discipling	1.35
disruptively	1.35
disseminators	1.35
doeg	1.35
drabness	1.35
dribblers	1.35
eche	1.35
echium	1.35
eclectically	1.35
editorialist	1.35
efik	1.35
elands	1.35
electroencephalographic	1.35
electrophiles	1.35
elementalist	1.35
elint	1.35
elodea	1.35
empyreal	1.35
encrustation	1.35
energises	1.35
enginemen	1.35
enjoyer	1.35
enterotoxin	1.35
epigenetically	1.35
eria	1.35
ericaceous	1.35
estopped	1.35
etymologist	1.35
euphrasia	1.35
exculpation	1.35
extracranial	1.35
falangist	1.35
feedstuffs	1.35
felids	1.35
femtoseconds	1.35
fibrillary	1.35
flatboat	1.35
flims	1.35
fluorometer	1.35
footsoldier	1.35
forepaws	1.35
foreperson	1.35
foulard	1.35
freckly	1.35
frighted	1.35
frostings	1.35
fugacity	1.35
fundulus	1.35
furthermost	1.35
gaged	1.35
gangling	1.35
gatecrashers	1.35
gavels	1.35
geomorphologist	1.35
georgic	1.35
gerontocracy	1.35
ghaut	1.35
girths	1.35
giveback	1.35
gorry	1.35
graine	1.35
greasiest	1.35
greenbelts	1.35
greisen	1.35
griddled	1.35
gurmukhi	1.35
hait	1.35
handsprings	1.35
hardhearted	1.35
heathenry	1.35
hegemonies	1.35
hexapod	1.35
hicky	1.35
hieracium	1.35
hipbones	1.35
hitlerism	1.35
holoenzyme	1.35
homeliness	1.35
hominoid	1.35
horsetails	1.35
hortatory	1.35
hydrobiology	1.35
hyperborean	1.35
hyperpolarized	1.35
hyperrealistic	1.35
hypopnea	1.35
hystrix	1.35
iconology	1.35
ideations	1.35
idiolect	1.35
illumines	1.35
illustre	1.35
imbedding	1.35
imbibes	1.35
immunofluorescent	1.35
imprecation	1.35
inadmissable	1.35
incommunicable	1.35
indistinguishably	1.35
indoctrinates	1.35
ingestions	1.35
instructively	1.35
interpersonally	1.35
interrelatedness	1.35
interstitium	1.35
intervener	1.35
investitures	1.35
jacarandas	1.35
jawab	1.35
jete	1.35
kishon	1.35
knowers	1.35
kokumin	1.35
kotwal	1.35
kraals	1.35
lahars	1.35
landler	1.35
lathing	1.35
leatherworking	1.35
leuconostoc	1.35
lexia	1.35
limbered	1.35
limmer	1.35
lobsterman	1.35
logrolling	1.35
loxia	1.35
lymnaea	1.35
magnetopause	1.35
mands	1.35
manitoban	1.35
manoeuver	1.35
maqam	1.35
mariola	1.35
martyring	1.35
masculinizing	1.35
mazurkas	1.35
menorahs	1.35
metel	1.35
micaceous	1.35
microcircuits	1.35
microstate	1.35
mikos	1.35
mileposts	1.35
minnies	1.35
mischaracterizing	1.35
miserliness	1.35
misfiled	1.35
mislabel	1.35
mitie	1.35
modred	1.35
monetizes	1.35
monkhood	1.35
monodisperse	1.35
monsignore	1.35
mouthes	1.35
mulai	1.35
multigrid	1.35
mutualists	1.35
nanto	1.35
nasality	1.35
nattily	1.35
nautch	1.35
necrotising	1.35
nefariously	1.35
neotropics	1.35
nightjars	1.35
nitrated	1.35
nominalist	1.35
nonconductive	1.35
nonduality	1.35
nonfactor	1.35
nonlinearly	1.35
nonusers	1.35
nullo	1.35
obnoxiousness	1.35
obstruent	1.35
oersted	1.35
ogpu	1.35
olivette	1.35
ombres	1.35
omental	1.35
oosterbeek	1.35
orchester	1.35
ordure	1.35
orichalcum	1.35
originary	1.35
ouranos	1.35
outfight	1.35
outplays	1.35
overacted	1.35
overbear	1.35
oversensitivity	1.35
paeonia	1.35
palmette	1.35
panaceas	1.35
pantos	1.35
papillons	1.35
paranthropus	1.35
parapsychologists	1.35
pareil	1.35
parings	1.35
parliamentarianism	1.35
parodist	1.35
participator	1.35
passus	1.35
patzer	1.35
peaceniks	1.35
pearler	1.35
peccadillo	1.35
peracetic	1.35
percutaneously	1.35
peridium	1.35
perioral	1.35
phenomenologists	1.35
philippic	1.35
photocatalysis	1.35
pilobolus	1.35
placentation	1.35
poltroon	1.35
polyanthus	1.35
pommery	1.35
positronium	1.35
posttreatment	1.35
powderpuff	1.35
precent	1.35
prent	1.35
prepreg	1.35
preventatives	1.35
prevue	1.35
pricer	1.35
primaquine	1.35
processer	1.35
procuress	1.35
prodigals	1.35
propounds	1.35
prostomium	1.35
protract	1.35
proviral	1.35
provitamin	1.35
prows	1.35
prys	1.35
pseudopod	1.35
pseudopodia	1.35
pteridophytes	1.35
pullouts	1.35
pulverise	1.35
pulverizes	1.35
puppyhood	1.35
purveyed	1.35
putdowns	1.35
quanti	1.35
quartzites	1.35
rabbiting	1.35
rappels	1.35
rareness	1.35
rascality	1.35
readopted	1.35
reasonability	1.35
reassume	1.35
rebelliously	1.35
recidivists	1.35
recolonized	1.35
recompute	1.35
reconquering	1.35
recrossed	1.35
recusancy	1.35
redtail	1.35
redubbed	1.35
reenergize	1.35
reimplantation	1.35
reiver	1.35
replanning	1.35
retable	1.35
riserva	1.35
ritornello	1.35
riving	1.35
rodder	1.35
rorqual	1.35
rotundo	1.35
roughen	1.35
rowdier	1.35
rubiales	1.35
sacredly	1.35
sahibs	1.35
saltation	1.35
samish	1.35
saronic	1.35
sassier	1.35
scaremonger	1.35
scarpered	1.35
scathed	1.35
scenically	1.35
schoolrooms	1.35
seadog	1.35
seawards	1.35
seismographic	1.35
semiosis	1.35
serologically	1.35
serpentinization	1.35
serranos	1.35
servitudes	1.35
shabbier	1.35
shakha	1.35
sherbets	1.35
shylocks	1.35
similarily	1.35
simplices	1.35
sitten	1.35
sjaak	1.35
sleepyheads	1.35
smarm	1.35
smily	1.35
sogdian	1.35
solicitously	1.35
sorb	1.35
sozin	1.35
sozzled	1.35
spasmed	1.35
speleological	1.35
spermatozoon	1.35
spesh	1.35
spinneret	1.35
spinsterhood	1.35
splays	1.35
squeakers	1.35
squelches	1.35
stachys	1.35
stagy	1.35
stingiest	1.35
stoneflies	1.35
stook	1.35
streptocarpus	1.35
strontian	1.35
styes	1.35
subbasin	1.35
subrace	1.35
sukey	1.35
sulfadiazine	1.35
sunbursts	1.35
superclub	1.35
supersensitive	1.35
supportiveness	1.35
suppurating	1.35
suppurative	1.35
surpassingly	1.35
surra	1.35
surtout	1.35
swashbuckle	1.35
sympathectomy	1.35
synchronically	1.35
synchs	1.35
synephrine	1.35
tangaroa	1.35
tasco	1.35
tegula	1.35
tentativeness	1.35
thaught	1.35
theocrats	1.35
thigs	1.35
thornier	1.35
thunderclaps	1.35
thwacking	1.35
tiare	1.35
tierras	1.35
topiaries	1.35
tosspot	1.35
tournois	1.35
towable	1.35
towpaths	1.35
transcaucasian	1.35
translocates	1.35
trebly	1.35
trichinella	1.35
trichrome	1.35
trinitrotoluene	1.35
trotty	1.35
troupers	1.35
trustless	1.35
tuckshop	1.35
tunnellers	1.35
turritella	1.35
twiddles	1.35
twite	1.35
unacceptability	1.35
unbe	1.35
underachieve	1.35
undischarged	1.35
unhooks	1.35
unlevel	1.35
unordinary	1.35
unoriginality	1.35
unpracticed	1.35
unsatisfiable	1.35
unsaturation	1.35
uplinked	1.35
uptakes	1.35
utricle	1.35
vaad	1.35
velika	1.35
venturesome	1.35
verjuice	1.35
versing	1.35
vertebrata	1.35
vichyssoise	1.35
victualler	1.35
vielle	1.35
volvox	1.35
voussoirs	1.35
vulcanised	1.35
waggy	1.35
wakens	1.35
wattages	1.35
whatd	1.35
whod	1.35
whump	1.35
woolsack	1.35
wouldest	1.35
wryneck	1.35
yugas	1.35
zouave	1.35
abrading	1.34
abutilon	1.34
accus	1.34
acequia	1.34
adlerian	1.34
adoniram	1.34
aerolite	1.34
affluents	1.34
affronting	1.34
airbrushes	1.34
aircraftman	1.34
akker	1.34
alday	1.34
alima	1.34
alkoxides	1.34
alky	1.34
althing	1.34
amoretti	1.34
amortised	1.34
amper	1.34
ampules	1.34
analytique	1.34
anilines	1.34
anovulatory	1.34
anthozoa	1.34
antihypertensives	1.34
antlerless	1.34
apiarist	1.34
apophysis	1.34
aprotic	1.34
arapaima	1.34
arboviruses	1.34
argiope	1.34
armload	1.34
arsis	1.34
ashrama	1.34
athabascan	1.34
atomisation	1.34
atropa	1.34
auctor	1.34
audiovisuals	1.34
aures	1.34
autocratically	1.34
autografts	1.34
autosomes	1.34
avocadoes	1.34
ayyubid	1.34
backbite	1.34
backslid	1.34
backslider	1.34
backwashing	1.34
backy	1.34
baith	1.34
balanus	1.34
balefully	1.34
bannered	1.34
bannocks	1.34
barracking	1.34
barrat	1.34
beerhouse	1.34
benben	1.34
benzimidazole	1.34
bewitches	1.34
billionths	1.34
bioclimatic	1.34
biosis	1.34
bleedings	1.34
blinis	1.34
bloodstreams	1.34
boatbuilder	1.34
bocci	1.34
bolds	1.34
bonderman	1.34
brassware	1.34
breadlines	1.34
brents	1.34
budh	1.34
bureaucratized	1.34
buttermaker	1.34
cabernets	1.34
caddisfly	1.34
cajoles	1.34
calandria	1.34
calcar	1.34
callate	1.34
candelas	1.34
canoodle	1.34
capitally	1.34
caprylic	1.34
captivation	1.34
carbanion	1.34
carbonating	1.34
carcharodon	1.34
carga	1.34
carisoprodol	1.34
carryforwards	1.34
castalian	1.34
catastrophism	1.34
cavatina	1.34
cerambycidae	1.34
chalukya	1.34
champak	1.34
charact	1.34
checkmates	1.34
chello	1.34
chesterfields	1.34
chirino	1.34
chitons	1.34
chording	1.34
chyme	1.34
cineraria	1.34
ciphered	1.34
clads	1.34
clapperboard	1.34
clathrates	1.34
clops	1.34
coddles	1.34
collectivize	1.34
colonially	1.34
colophons	1.34
containerisation	1.34
conveniens	1.34
cornstalks	1.34
cravenly	1.34
creamware	1.34
cristae	1.34
crossness	1.34
crucian	1.34
cyanidin	1.34
cyanogenic	1.34
cyclohexanone	1.34
cytometer	1.34
danta	1.34
dashpot	1.34
debone	1.34
deemphasized	1.34
delftware	1.34
demaree	1.34
denominationalism	1.34
departmentally	1.34
depoliticized	1.34
deracinated	1.34
derny	1.34
deuteronomistic	1.34
dickering	1.34
digue	1.34
dilations	1.34
dinosaurian	1.34
dipt	1.34
dischargers	1.34
disciplinarians	1.34
discordantly	1.34
disinheritance	1.34
disinterestedness	1.34
disulfides	1.34
docketed	1.34
domesticates	1.34
dowsers	1.34
drachen	1.34
drifty	1.34
drowse	1.34
drub	1.34
durani	1.34
dynam	1.34
earthmen	1.34
ecdysis	1.34
elaborative	1.34
electroencephalograph	1.34
electrofishing	1.34
empirics	1.34
enduros	1.34
engraves	1.34
enlace	1.34
epididymal	1.34
escapology	1.34
euphorically	1.34
evictees	1.34
examinable	1.34
expt	1.34
facetted	1.34
felid	1.34
fencibles	1.34
fermata	1.34
fermentor	1.34
fermentum	1.34
ferroelectrics	1.34
filberts	1.34
filching	1.34
firebolt	1.34
fishtailing	1.34
fixatives	1.34
flatcars	1.34
flavanols	1.34
flavone	1.34
flavoprotein	1.34
